0 0 0 0 1 0 1 1 1 0 1 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0.17000000000001592
0 0 1 0 1 0 0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 1 1 0 2.7040000000000077
0 0 1 0 1 0 0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 1 1 0 2.7040000000000077
0 0 1 0 1 0 0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 1 1 0 2.7040000000000077
0 0 1 0 1 0 0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 1 1 0 2.7040000000000077
0 0 0 1 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 1 0 0 4.368000000000023
0 0 0 1 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 1 0 0 4.368000000000023
0 0 0 1 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 1 0 0 4.368000000000023
0 0 0 1 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 1 0 0 4.368000000000023
0 0 0 1 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 1 0 0 4.368000000000023
0 0 0 1 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 1 0 0 4.368000000000023
0 0 0 1 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 1 0 0 4.368000000000023
0 1 1 0 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 0 1 0 0 0 7.888000000000005
0 1 1 0 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 0 1 0 0 0 7.888000000000005
0 1 1 0 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 0 1 0 0 0 7.888000000000005
0 1 1 0 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 0 1 0 0 0 7.888000000000005
0 1 1 0 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 0 1 0 0 0 7.888000000000005
0 1 1 0 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 0 1 0 0 0 7.888000000000005
0 1 1 0 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 0 1 0 0 0 7.888000000000005
0 1 1 0 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 0 1 0 0 0 7.888000000000005
0 1 1 0 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 0 1 0 0 0 7.888000000000005
0 1 1 0 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 0 1 0 0 0 7.888000000000005
0 1 1 0 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 0 1 0 0 0 7.888000000000005
0 1 1 0 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 0 1 0 0 0 7.888000000000005
0 1 1 0 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 0 1 0 0 0 7.888000000000005
