1 0 1 0 0 1 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 1 1 1 1 3.7120000000000175
1 1 0 1 1 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 1 1 19.305999999999983
1 1 0 1 1 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 1 1 33.24999999999996
1 0 0 0 0 1 0 1 0 0 0 1 0 1 1 1 1 1 0 0 1 0 0 0 1 35.57599999999998
1 0 0 0 0 1 1 0 1 1 0 1 1 0 0 0 1 1 0 0 1 0 1 0 0 49.51199999999996
0 0 1 1 1 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0 0 66.67799999999997
0 1 1 0 0 1 0 0 1 0 0 1 1 0 1 1 1 1 0 0 0 1 0 1 1 72.75000000000001
0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 1 79.50200000000001
1 0 0 1 0 0 1 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 1 1 0 82.24600000000001
0 1 1 1 1 0 0 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 1 0 82.24799999999998
